time,site,event,timestamp
2024-11-19 11:19:18_689,,site_3,error,Boards: board 4 is Standby_failed
2024-11-19 11:19:34_427,,site_4,error,OLT is down
2024-11-19 11:19:44_025,,site_4,error,OLT is up
2024-11-19 11:19:47_458,,site_4,error,Boards: board 4 is Normal
2024-11-19 11:20:31_612,,site_3,error,OLT is down
2024-11-19 11:20:38_482,,site_3,error,OLT is up
2024-11-19 11:20:41_872,,site_3,error,Boards: board 4 is Normal
2024-11-19 11:21:15_112,,site_6,error,ONT Z63GO8GD2T7E7GCU has normal voltage
2024-11-19 11:21:15_113,,site_6,error,ONT 1H9G9E40GJFVDFHY has high voltage
2024-11-19 11:21:15_114,,site_6,error,ONT DV638SF4FHS1NK44 has high voltage
2024-11-19 11:21:15_114,,site_6,error,ONT 3NPAGNT8ZKIXKO2Y has low voltage
2024-11-19 11:21:15_114,,site_6,error,ONT ETNEDM56XGJ5BFME has normal voltage
2024-11-19 11:21:15_115,,site_6,error,ONT P39J6SKQN0JZ1S2Y has high voltage
2024-11-19 11:21:15_115,,site_6,error,ONT EMCA01DACYP5C6H3 has high voltage
2024-11-19 11:22:14_724,,site_5,error,Boards: board 4 is Standby_active
2024-11-19 11:22:31_203,,site_3,error,OLT is down
2024-11-19 11:22:44_512,,site_3,error,OLT is up
2024-11-19 11:22:48_021,,site_3,error,OLT is down
2024-11-19 11:23:01_513,,site_3,error,OLT is up
2024-11-19 11:24:12_170,,site_4,error,Boards: board 4 is Standby_failed
2024-11-19 11:24:29_723,,site_3,error,OLT is down
2024-11-19 11:24:43_104,,site_3,error,OLT is up
2024-11-19 11:24:57_494,,site_3,error,OLT is down
2024-11-19 11:25:10_590,,site_3,error,OLT is up
2024-11-19 11:25:26_623,,site_6,error,ONT HOJJJ8NQKRIVC6D1 has low voltage
2024-11-19 11:25:26_624,,site_6,error,ONT HESASRRD16L1CNAJ has normal voltage
2024-11-19 11:25:26_624,,site_6,error,ONT E227MO8FD7XA2CND has normal voltage
2024-11-19 11:25:26_624,,site_6,error,ONT PBU27A3CP1HUHG5C has normal voltage
2024-11-19 11:25:26_625,,site_6,error,ONT XXL0DU3I83R2LF24 has normal voltage
2024-11-19 11:25:52_296,,site_3,error,OLT is down
2024-11-19 11:26:01_805,,site_2,error,Boards: board 4 is Standby_failed
2024-11-19 11:26:05_892,,site_3,error,OLT is up
2024-11-19 11:26:08_739,,site_5,error,Boards: board 4 is Standby_failed
2024-11-19 11:26:55_671,,site_1,error,Boards: board 4 is Standby_failed
